Date,price,signal,position,returns
2021-11-02,435.3905334472656,True,1.0,0.004043019887922217
2021-11-03,438.0487365722656,True,1.0,0.006105330549916355
2021-11-04,440.113037109375,True,1.0,0.004712490562722715
2021-11-05,441.6400146484375,True,1.0,0.003469512171444755
2021-11-08,442.01708984375,True,1.0,0.0008538066814727241
2021-11-09,440.5560607910156,True,1.0,-0.00330536779302093
2021-11-10,437.0118713378906,False,1.0,-0.008044809204897585
2021-11-11,437.15325927734375,False,0.0,0.0
2021-11-12,440.45233154296875,False,0.0,0.0
2021-11-15,440.6031494140625,False,0.0,0.0
2021-11-16,442.3470153808594,False,0.0,0.0
2021-11-17,441.2724609375,False,0.0,-0.0
2021-11-18,442.7711486816406,False,0.0,0.0
2021-11-19,441.9793701171875,False,0.0,-0.0
2021-11-22,440.7351379394531,False,0.0,-0.0
2021-11-23,441.319580078125,False,0.0,0.0
2021-11-24,442.497802734375,False,0.0,0.0
2021-11-26,432.628662109375,False,0.0,-0.0
2021-11-29,437.93560791015625,False,0.0,0.0
2021-11-30,429.41436767578125,False,0.0,-0.0
2021-12-01,424.644775390625,False,0.0,-0.0
2021-12-02,431.1487731933594,False,0.0,0.0
2021-12-03,427.3972473144531,False,0.0,-0.0
2021-12-06,432.458984375,False,0.0,0.0
2021-12-07,441.4043273925781,False,0.0,0.0
2021-12-08,442.5732116699219,False,0.0,0.0
2021-12-09,439.585205078125,True,0.0,-0.0
2021-12-10,443.72320556640625,True,1.0,0.009413420744098566
2021-12-13,439.7925109863281,True,1.0,-0.00885843816768761
2021-12-14,436.7666931152344,True,1.0,-0.006880103220283873
2021-12-15,443.5912780761719,True,1.0,0.0156252412752933
2021-12-16,439.679443359375,True,1.0,-0.008818556428255908
2021-12-17,435.0,True,1.0,-0.01064285226441719
2021-12-20,430.37445068359375,True,1.0,-0.010633446704382155
2021-12-21,438.0174255371094,True,1.0,0.017758895402307795
2021-12-22,442.39703369140625,True,1.0,0.009998707583211974
2021-12-23,445.1496887207031,True,1.0,0.006222137174674236
2021-12-27,451.449462890625,True,1.0,0.014152035437846822
2021-12-28,451.0805969238281,True,1.0,-0.0008170703414619451
2021-12-29,451.65765380859375,True,1.0,0.0012792766718427995
2021-12-30,450.4090270996094,True,1.0,-0.002764542344085963
2021-12-31,449.2738952636719,True,1.0,-0.002520224435214269
2022-01-03,451.87518310546875,True,1.0,0.005789982167270669
2022-01-04,451.7237548828125,True,1.0,-0.00033511073039149686
2022-01-05,443.0497741699219,True,1.0,-0.019201958318842083
2022-01-06,442.633544921875,False,1.0,-0.0009394638533033461
2022-01-07,440.883544921875,False,0.0,-0.0
2022-01-10,440.3349914550781,False,0.0,-0.0
2022-01-11,444.345703125,False,0.0,0.0
2022-01-12,445.54693603515625,False,0.0,0.0
2022-01-13,439.40789794921875,False,0.0,-0.0
2022-01-14,439.58758544921875,False,0.0,0.0
2022-01-18,431.802734375,False,0.0,-0.0
2022-01-19,427.3191223144531,False,0.0,-0.0
2022-01-20,422.5894775390625,False,0.0,-0.0
2022-01-21,414.2938232421875,False,0.0,-0.0
2022-01-24,416.05316162109375,False,0.0,0.0
2022-01-25,410.9736328125,False,0.0,-0.0
2022-01-26,409.9425964355469,False,0.0,-0.0
2022-01-27,407.918212890625,False,0.0,-0.0
2022-01-28,418.0491027832031,True,0.0,0.0
2022-01-31,425.5786437988281,True,1.0,0.01801114023567174
2022-02-01,428.4542236328125,True,1.0,0.00675687061812158
2022-02-02,432.61627197265625,True,1.0,0.009714102721532836
2022-02-03,422.4476318359375,True,1.0,-0.023504987665747046
2022-02-04,424.4340515136719,True,1.0,0.004702167861851958
2022-02-07,423.0719909667969,True,1.0,-0.0032091217517007387
2022-02-08,426.5528869628906,True,1.0,0.008227668270214039
2022-02-09,432.7960205078125,True,1.0,0.014636247311262451
2022-02-10,425.02044677734375,True,1.0,-0.01796590856206448
2022-02-11,416.6396179199219,True,1.0,-0.019718648646125825
2022-02-14,415.27752685546875,True,1.0,-0.0032692307833167566
2022-02-15,421.9746398925781,True,1.0,0.016126837124610827
2022-02-16,422.4476318359375,True,1.0,0.0011209013496160658
2022-02-17,413.42352294921875,False,1.0,-0.021361485321861995
2022-02-18,410.7465515136719,False,0.0,-0.0
2022-02-22,406.3386535644531,False,0.0,-0.0
2022-02-23,399.1306457519531,False,0.0,-0.0
2022-02-24,405.13726806640625,False,0.0,0.0
2022-02-25,414.0762634277344,False,0.0,0.0
2022-02-28,413.0168151855469,False,0.0,-0.0
2022-03-01,406.7264404296875,False,0.0,-0.0
2022-03-02,414.20867919921875,True,0.0,0.0
2022-03-03,412.1465148925781,True,1.0,-0.004978563729343799
2022-03-04,408.7980041503906,True,1.0,-0.008124564011078084
2022-03-07,396.7469787597656,False,1.0,-0.029479168851792137
2022-03-08,393.7389221191406,False,0.0,-0.0
2022-03-09,404.29547119140625,True,0.0,0.0
2022-03-10,402.4697570800781,True,1.0,-0.004515791646015677
2022-03-11,397.3524169921875,False,1.0,-0.012714843781100438
2022-03-14,394.44842529296875,False,0.0,-0.0
2022-03-15,403.1225280761719,False,0.0,0.0
2022-03-16,412.0614318847656,True,0.0,0.0
2022-03-17,417.2166748046875,True,1.0,0.012510860083026598
2022-03-18,421.786376953125,True,1.0,0.010952827210409799
2022-03-21,421.6629943847656,True,1.0,-0.0002925238345786729
2022-03-22,426.5970458984375,True,1.0,0.011701409844776522
2022-03-23,421.1031799316406,True,1.0,-0.012878349767346586
2022-03-24,427.4510192871094,True,1.0,0.015074308763232791
2022-03-25,429.53851318359375,True,1.0,0.004883586194193379
2022-03-28,432.5938415527344,True,1.0,0.007113048714760373
2022-03-29,437.9454650878906,True,1.0,0.012371011838604451
2022-03-30,435.24114990234375,True,1.0,-0.006175004426645092
2022-03-31,428.5422668457031,True,1.0,-0.015391198782890081
2022-04-01,429.7568054199219,True,1.0,0.0028341161845211182
2022-04-04,433.43829345703125,True,1.0,0.00856644500024184
2022-04-05,427.9634704589844,True,1.0,-0.012631147456724667
2022-04-06,423.68408203125,True,1.0,-0.009999424537670887
2022-04-07,425.81890869140625,False,1.0,0.0050387228378308
2022-04-08,424.680419921875,False,0.0,-0.0
2022-04-11,417.4216003417969,False,0.0,-0.0
2022-04-12,415.8749694824219,False,0.0,-0.0
2022-04-13,420.63824462890625,False,0.0,0.0
2022-04-14,415.4005432128906,False,0.0,-0.0
2022-04-18,415.57135009765625,False,0.0,0.0
2022-04-19,422.27978515625,False,0.0,0.0
2022-04-20,421.9666442871094,False,0.0,-0.0
2022-04-21,415.65673828125,False,0.0,-0.0
2022-04-22,404.2514343261719,False,0.0,-0.0
2022-04-25,406.5951843261719,False,0.0,0.0
2022-04-26,394.8198547363281,False,0.0,-0.0
2022-04-27,395.9300537109375,False,0.0,0.0
2022-04-28,405.93096923828125,False,0.0,0.0
2022-04-29,390.92950439453125,False,0.0,-0.0
2022-05-02,393.28271484375,False,0.0,0.0
2022-05-03,395.0855407714844,False,0.0,0.0
2022-05-04,407.1169738769531,True,0.0,0.0
2022-05-05,392.6469421386719,True,1.0,-0.03554268838384189
2022-05-06,390.30322265625,True,1.0,-0.00596902517476916
2022-05-09,377.80682373046875,False,1.0,-0.032017155381745765
2022-05-10,378.67974853515625,False,0.0,0.0
2022-05-11,372.66400146484375,False,0.0,-0.0
2022-05-12,372.2749328613281,False,0.0,-0.0
2022-05-13,381.1752624511719,False,0.0,0.0
2022-05-16,379.6285705566406,True,0.0,-0.0
2022-05-17,387.43768310546875,True,1.0,0.020570402636919116
2022-05-18,371.8194274902344,False,1.0,-0.040311658613193635
2022-05-19,369.5422058105469,False,0.0,-0.0
2022-05-20,369.70355224609375,False,0.0,0.0
2022-05-23,376.6207580566406,True,0.0,0.0
2022-05-24,373.7456359863281,True,1.0,-0.0076339978846309275
2022-05-25,377.0477600097656,True,1.0,0.008835217606549595
2022-05-26,384.5816345214844,True,1.0,0.019981220711995817
2022-05-27,394.0228271484375,True,1.0,0.024549255033200712
2022-05-31,391.8118896484375,True,1.0,-0.005611191402286719
2022-06-01,388.6427307128906,True,1.0,-0.008088470562724548
2022-06-02,396.0438537597656,True,1.0,0.019043513391589828
2022-06-03,389.54412841796875,True,1.0,-0.016411630379042585
2022-06-06,390.7303161621094,True,1.0,0.003045066418939424
2022-06-07,394.4782409667969,True,1.0,0.00959210137954214
2022-06-08,390.1894226074219,True,1.0,-0.010872129090983229
2022-06-09,380.9095764160156,False,1.0,-0.023782926070609833
2022-06-10,369.86480712890625,False,0.0,-0.0
2022-06-13,355.8216857910156,False,0.0,-0.0
2022-06-14,354.74957275390625,False,0.0,-0.0
2022-06-15,359.80694580078125,False,0.0,0.0
2022-06-16,347.8988037109375,False,0.0,-0.0
2022-06-17,348.6487731933594,False,0.0,0.0
2022-06-21,357.42547607421875,False,0.0,0.0
2022-06-22,356.7774658203125,False,0.0,-0.0
2022-06-23,360.27484130859375,False,0.0,0.0
2022-06-24,371.72930908203125,False,0.0,0.0
2022-06-27,370.30950927734375,True,0.0,-0.0
2022-06-28,362.74298095703125,True,1.0,-0.02043298411396055
2022-06-29,362.4476013183594,True,1.0,-0.0008142945671686386
2022-06-30,359.5029602050781,False,1.0,-0.008124322253949212
2022-07-01,363.3052062988281,False,0.0,0.0
2022-07-05,363.9913635253906,True,0.0,0.0
2022-07-06,365.220703125,False,1.0,0.0033773867261650548
2022-07-07,370.6907043457031,True,0.0,0.0
2022-07-08,370.3857421875,False,1.0,-0.0008226862843550009
2022-07-11,366.15460205078125,False,0.0,-0.0
2022-07-12,362.91455078125,False,0.0,-0.0
2022-07-13,361.00860595703125,False,0.0,-0.0
2022-07-14,360.1318359375,False,0.0,-0.0
2022-07-15,367.0122375488281,False,0.0,0.0
2022-07-18,363.98187255859375,False,0.0,-0.0
2022-07-19,373.81634521484375,True,0.0,0.0
2022-07-20,376.1987609863281,True,1.0,0.006373225253473391
2022-07-21,380.0296325683594,True,1.0,0.010183105260600511
2022-07-22,376.503662109375,True,1.0,-0.009278146114961472
2022-07-25,376.96112060546875,True,1.0,0.001215017387960593
2022-07-26,372.5013122558594,True,1.0,-0.01183095047692484
2022-07-27,382.173828125,True,1.0,0.025966394079430355
2022-07-28,386.9671936035156,True,1.0,0.012542369795526254
2022-07-29,392.608642578125,True,1.0,0.014578623376506616
2022-08-01,391.4460754394531,True,1.0,-0.002961134862028758
2022-08-02,388.863525390625,True,1.0,-0.006597460572133285
2022-08-03,394.95294189453125,True,1.0,0.01565952090206779
2022-08-04,394.68609619140625,True,1.0,-0.0006756392339932749
2022-08-05,394.0190124511719,True,1.0,-0.0016901627563562505
2022-08-08,393.5616455078125,True,1.0,-0.0011607737923967631
2022-08-09,391.9988098144531,True,1.0,-0.003971006095735863
2022-08-10,400.2322998046875,True,1.0,0.021003864767169977
2022-08-11,400.2322998046875,True,1.0,0.0
2022-08-12,407.00787353515625,True,1.0,0.016929102758011405
2022-08-15,408.68505859375,True,1.0,0.004120768092337412
2022-08-16,409.4855651855469,True,1.0,0.0019587371130016518
2022-08-17,406.57904052734375,True,1.0,-0.007097990516188535
2022-08-18,407.76068115234375,True,1.0,0.0029062999004261236
2022-08-19,402.2812194824219,False,1.0,-0.01343793534589155
2022-08-22,393.9046630859375,False,0.0,-0.0
2022-08-23,392.9517822265625,False,0.0,-0.0
2022-08-24,394.2096862792969,False,0.0,0.0
2022-08-25,399.7749328613281,False,0.0,0.0
2022-08-26,386.2429504394531,False,0.0,-0.0
2022-08-29,383.6889953613281,False,0.0,-0.0
2022-08-30,379.4769287109375,False,0.0,-0.0
2022-08-31,376.58941650390625,False,0.0,-0.0
2022-09-01,377.77117919921875,False,0.0,0.0
2022-09-02,373.78778076171875,False,0.0,-0.0
2022-09-06,372.3774108886719,False,0.0,-0.0
2022-09-07,379.06719970703125,False,0.0,0.0
2022-09-08,381.5447692871094,False,0.0,0.0
2022-09-09,387.47222900390625,True,0.0,0.0
2022-09-12,391.6366882324219,True,1.0,0.010747761818237667
2022-09-13,374.6073303222656,True,1.0,-0.04348253986881323
2022-09-14,376.0367736816406,True,1.0,0.003815844602254037
2022-09-15,371.76751708984375,True,1.0,-0.011353295450330925
2022-09-16,368.9313659667969,True,1.0,-0.007628829826898165
2022-09-19,371.7923889160156,True,1.0,0.007754892137515457
2022-09-20,367.5247497558594,True,1.0,-0.011478554395905838
2022-09-21,361.1137390136719,False,1.0,-0.017443752417888092
2022-09-22,358.0804138183594,False,0.0,-0.0
2022-09-23,352.080810546875,False,0.0,-0.0
2022-09-26,348.5978088378906,False,0.0,-0.0
2022-09-27,347.7078857421875,False,0.0,-0.0
2022-09-28,354.549560546875,False,0.0,0.0
2022-09-29,347.1433410644531,False,0.0,-0.0
2022-09-30,341.7752990722656,False,0.0,-0.0
2022-10-03,350.798583984375,True,0.0,0.0
2022-10-04,361.66864013671875,True,1.0,0.030986602137561325
2022-10-05,360.8266296386719,True,1.0,-0.00232812692228046
2022-10-06,357.10443115234375,True,1.0,-0.010315753274794282
2022-10-07,347.1433410644531,True,1.0,-0.027894053444666222
2022-10-10,344.4928283691406,True,1.0,-0.007635211112462015
2022-10-11,342.31109619140625,True,1.0,-0.00633317154398505
2022-10-12,341.1820068359375,True,1.0,-0.003298430486277315
2022-10-13,350.1862487792969,True,1.0,0.02639131537698347
2022-10-14,342.20587158203125,True,1.0,-0.02278895080856025
2022-10-17,350.99957275390625,True,1.0,0.025697107800112695
2022-10-18,355.1236572265625,True,1.0,0.01174954271396711
2022-10-19,352.60711669921875,True,1.0,-0.0070863781562664485
2022-10-20,349.6503601074219,True,1.0,-0.008385413826797583
2022-10-21,358.1474304199219,True,1.0,0.024301620366955934
2022-10-24,362.5298156738281,True,1.0,0.012236260494087547
2022-10-25,368.3189392089844,True,1.0,0.015968682532762513
2022-10-26,365.54400634765625,True,1.0,-0.007534048798271575
2022-10-27,363.592041015625,True,1.0,-0.005339891499068439
2022-10-28,372.2420349121094,True,1.0,0.02379038295866498
2022-10-31,369.5532531738281,True,1.0,-0.007223208251900148
2022-11-01,367.9361877441406,True,1.0,-0.004375730468612282
2022-11-02,358.702392578125,True,1.0,-0.025096186440994317
2022-11-03,355.0088195800781,True,1.0,-0.01029704031662515
2022-11-04,360.11859130859375,True,1.0,0.014393365591761187
2022-11-07,363.56329345703125,True,1.0,0.009565466020291291
2022-11-08,365.52484130859375,True,1.0,0.00539534074771586
2022-11-09,357.99432373046875,False,1.0,-0.020601931051157707
2022-11-10,377.66754150390625,True,0.0,0.0
2022-11-11,381.3227844238281,True,1.0,0.009678467218459774
2022-11-14,378.07904052734375,True,1.0,-0.008506556725650705
2022-11-15,381.3036193847656,True,1.0,0.008528848499309127
2022-11-16,378.39483642578125,True,1.0,-0.0076285217635166935
2022-11-17,377.2369689941406,True,1.0,-0.003059945115999829
2022-11-18,378.94976806640625,True,1.0,0.004540379689807805
2022-11-21,377.5718688964844,True,1.0,-0.003636099784287028
2022-11-22,382.65289306640625,True,1.0,0.01345710469578143
2022-11-23,385.0641784667969,True,1.0,0.006301495282232672
2022-11-25,384.97802734375,True,1.0,-0.0002237318552712475
2022-11-28,378.8349609375,False,1.0,-0.015956927330724735
2022-11-29,378.1842956542969,False,0.0,-0.0
2022-11-30,390.0973205566406,True,0.0,0.0
2022-12-01,389.8102722167969,True,1.0,-0.000735837763341074
2022-12-02,389.3605041503906,True,1.0,-0.0011538127608810012
2022-12-05,382.3562316894531,False,1.0,-0.017989170412189726
2022-12-06,376.8446350097656,False,0.0,-0.0
2022-12-07,376.20355224609375,False,0.0,-0.0
2022-12-08,379.15069580078125,False,0.0,0.0
2022-12-09,376.318359375,False,0.0,-0.0
2022-12-12,381.743896484375,False,0.0,0.0
2022-12-13,384.6335754394531,False,0.0,0.0
2022-12-14,382.1744689941406,False,0.0,-0.0
2022-12-15,372.8258056640625,False,0.0,-0.0
2022-12-16,368.4241638183594,False,0.0,-0.0
2022-12-19,365.300048828125,False,0.0,-0.0
2022-12-20,365.7999267578125,False,0.0,0.0
2022-12-21,371.26953125,False,0.0,0.0
2022-12-22,365.9729309082031,False,0.0,-0.0
2022-12-23,368.0780944824219,False,0.0,0.0
2022-12-27,366.6265563964844,False,0.0,-0.0
2022-12-28,362.0702209472656,False,0.0,-0.0
2022-12-29,368.58758544921875,False,0.0,0.0
2022-12-30,367.61669921875,False,0.0,-0.0
2023-01-03,366.0690612792969,False,0.0,-0.0
2023-01-04,368.8951721191406,True,0.0,0.0
2023-01-05,364.68487548828125,False,1.0,-0.011413260321822771
2023-01-06,373.0478515625,True,0.0,0.0
2023-01-09,372.83636474609375,True,1.0,-0.0005669160551935448
2023-01-10,375.4509582519531,True,1.0,0.00701271054297492
2023-01-11,380.1996765136719,True,1.0,0.012648038731418065
